 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
     57150   -8.24241e+04    0.246511    0.146667    0.191493    0.360000    0.480000    0.320867    0.291316
     57175   -8.21896e+04    0.246971    0.160000    0.194660    0.320000    0.440000    0.322327    0.292587
     57200   -8.11191e+04    0.247918    0.146667    0.193033    0.320000    0.280000    0.321807    0.292987
     57225   -8.21053e+04    0.248242    0.146667    0.196380    0.200000    0.200000    0.320480    0.293413
     57250   -7.99808e+04    0.248247    0.173333    0.195787    0.280000    0.440000    0.321833    0.294036
     57275   -7.95680e+04    0.248091    0.173333    0.192927    0.360000    0.360000    0.319313    0.294049
     57300   -8.00429e+04    0.248687    0.160000    0.193860    0.280000    0.320000    0.322300    0.294258
     57325   -7.93175e+04    0.248007    0.253333    0.195973    0.240000    0.360000    0.321820    0.293956
     57350   -8.06889e+04    0.248871    0.160000    0.194527    0.480000    0.400000    0.321333    0.295227
     57375   -8.00745e+04    0.249153    0.213333    0.194373    0.400000    0.240000    0.320440    0.293840
     57400   -8.03305e+04    0.248062    0.200000    0.194073    0.320000    0.480000    0.322433    0.295016
     57425   -7.98198e+04    0.250242    0.266667    0.195027    0.240000    0.480000    0.324000    0.294047
     57450   -7.96286e+04    0.249311    0.106667    0.194733    0.280000    0.240000    0.321213    0.292442
     57475   -7.98007e+04    0.248262    0.213333    0.193660    0.360000    0.360000    0.321833    0.293440
     57500   -8.03440e+04    0.248484    0.093333    0.194120    0.280000    0.200000    0.324427    0.294120
     57525   -8.03412e+04    0.248322    0.173333    0.194733    0.200000    0.320000    0.321627    0.294633
     57550   -8.11864e+04    0.248240    0.173333    0.190907    0.240000    0.440000    0.321480    0.294024
     57575   -8.03688e+04    0.249389    0.213333    0.193980    0.200000    0.200000    0.323447    0.293933
     57600   -7.96140e+04    0.248524    0.200000    0.193220    0.080000    0.280000    0.324407    0.293340
     57625   -7.88547e+04    0.247720    0.160000    0.191807    0.320000    0.240000    0.324427    0.294560
     57650   -7.90513e+04    0.248076    0.186667    0.193160    0.080000    0.360000    0.321340    0.297218
     57675   -7.96241e+04    0.249542    0.173333    0.196740    0.440000    0.240000    0.324360    0.294020
     57700   -8.02706e+04    0.247080    0.186667    0.191560    0.280000    0.280000    0.321713    0.294680
     57725   -7.98388e+04    0.247600    0.186667    0.193667    0.480000    0.120000    0.321133    0.294631
     57750   -8.01400e+04    0.248353    0.186667    0.195020    0.280000    0.200000    0.322173    0.294662
     57775   -8.00203e+04    0.248847    0.146667    0.190593    0.360000    0.280000    0.323153    0.293269
     57800   -7.94927e+04    0.247704    0.213333    0.194380    0.120000    0.360000    0.321860    0.294787
     57825   -7.94181e+04    0.247591    0.146667    0.194027    0.200000    0.320000    0.321327    0.293853
     57850   -8.01167e+04    0.247587    0.133333    0.193780    0.240000    0.160000    0.323320    0.293342
     57875   -8.06558e+04    0.248100    0.186667    0.193900    0.120000    0.320000    0.326233    0.293698
     57900   -8.04649e+04    0.248027    0.173333    0.194673    0.320000    0.360000    0.321940    0.292342
     57925   -8.04016e+04    0.248844    0.146667    0.195180    0.240000    0.280000    0.322627    0.293549
     57950   -8.02372e+04    0.248238    0.160000    0.195313    0.400000    0.360000    0.324273    0.293884
     57975   -8.07898e+04    0.250504    0.133333    0.195660    0.200000    0.360000    0.322120    0.293724
     58000   -8.03626e+04    0.249840    0.093333    0.197813    0.280000    0.400000    0.322453    0.293902
     58025   -8.02566e+04    0.249282    0.253333    0.197280    0.200000    0.200000    0.320973    0.293684
     58050   -8.05729e+04    0.251222    0.226667    0.198467    0.280000    0.320000    0.321833    0.294067
     58075   -8.06436e+04    0.248696    0.186667    0.196267    0.320000    0.400000    0.321520    0.293180
     58100   -8.08266e+04    0.250809    0.186667    0.195293    0.360000    0.400000    0.322753    0.295347
     58125   -8.06916e+04    0.249789    0.173333    0.195940    0.200000    0.360000    0.321053    0.294158
     58150   -8.15340e+04    0.250356    0.200000    0.195213    0.280000    0.320000    0.323827    0.294744
     58175   -8.08732e+04    0.248944    0.146667    0.198533    0.280000    0.320000    0.321953    0.291911
     58200   -8.08264e+04    0.249087    0.186667    0.194547    0.240000    0.560000    0.321773    0.294113
     58225   -8.14660e+04    0.250453    0.186667    0.195600    0.360000    0.440000    0.320933    0.292147
     58250   -8.16856e+04    0.248469    0.240000    0.193400    0.200000    0.240000    0.322453    0.291698
     58275   -8.06721e+04    0.248384    0.146667    0.193560    0.120000    0.080000    0.320440    0.292240
     58300   -8.03791e+04    0.248438    0.093333    0.193587    0.240000    0.240000    0.321560    0.293396
     58325   -8.05425e+04    0.249169    0.173333    0.194007    0.480000    0.280000    0.322407    0.293540
     58350   -8.06555e+04    0.249211    0.146667    0.194527    0.560000    0.400000    0.323407    0.293813
     58375   -8.01985e+04    0.247273    0.160000    0.191940    0.200000    0.320000    0.323300    0.292711
     58400   -7.97586e+04    0.245158    0.226667    0.189787    0.240000    0.280000    0.319887    0.292942
     58425   -8.08258e+04    0.246018    0.146667    0.190560    0.360000    0.320000    0.321560    0.292847
     58450   -7.99924e+04    0.245693    0.226667    0.191300    0.280000    0.280000    0.323520    0.294691
     58475   -8.05683e+04    0.245720    0.213333    0.189573    0.280000    0.240000    0.322220    0.294142
     58500   -8.05276e+04    0.244833    0.213333    0.187413    0.440000    0.480000    0.320840    0.293469
     58525   -8.00613e+04    0.246364    0.200000    0.188907    0.200000    0.440000    0.321320    0.293591
     58550   -7.94155e+04    0.245902    0.200000    0.192860    0.240000    0.280000    0.320280    0.294893
     58575   -8.01076e+04    0.246869    0.160000    0.193320    0.320000    0.480000    0.322033    0.295087
     58600   -7.97892e+04    0.246467    0.146667    0.194167    0.320000    0.280000    0.322293    0.294309
     58625   -7.94671e+04    0.248433    0.200000    0.194133    0.320000    0.400000    0.321173    0.293804
     58650   -7.97751e+04    0.248073    0.186667    0.191913    0.360000    0.360000    0.322973    0.293882
     58675   -7.99687e+04    0.248331    0.120000    0.193000    0.320000    0.320000    0.321260    0.295536
     58700   -7.96334e+04    0.246876    0.186667    0.193000    0.120000    0.240000    0.321440    0.294767
     58725   -8.06902e+04    0.247553    0.186667    0.193173    0.360000    0.440000    0.326227    0.294733
     58750   -8.05804e+04    0.245620    0.200000    0.190373    0.360000    0.320000    0.320947    0.293360
     58775   -8.08639e+04    0.247376    0.266667    0.190160    0.360000    0.400000    0.323307    0.292876
     58800   -8.01678e+04    0.245798    0.160000    0.189253    0.160000    0.480000    0.320813    0.292522
     58825   -8.03372e+04    0.244238    0.186667    0.190200    0.400000    0.400000    0.323093    0.294020
     58850   -8.08531e+04    0.247371    0.160000    0.191067    0.280000    0.320000    0.323913    0.292418
     58875   -8.09726e+04    0.246704    0.146667    0.190300    0.120000    0.440000    0.324660    0.293558
     58900   -8.07336e+04    0.246904    0.173333    0.192440    0.320000    0.440000    0.322007    0.292524
     58925   -8.08277e+04    0.247340    0.200000    0.191787    0.200000    0.360000    0.321667    0.294178
     58950   -8.06368e+04    0.247753    0.173333    0.193273    0.200000    0.320000    0.321153    0.292844
     58975   -8.15123e+04    0.247131    0.160000    0.195207    0.320000    0.400000    0.322000    0.293187
     59000   -8.13324e+04    0.247198    0.106667    0.191913    0.240000    0.280000    0.323767    0.294769
     59025   -8.13582e+04    0.246173    0.186667    0.189933    0.400000    0.240000    0.321200    0.292364
     59050   -8.13665e+04    0.244418    0.173333    0.190640    0.400000    0.320000    0.323080    0.291129
     59075   -8.16920e+04    0.244040    0.173333    0.189053    0.360000    0.200000    0.320767    0.291918
     59100   -8.25564e+04    0.243813    0.200000    0.186940    0.320000    0.320000    0.322627    0.292133
     59125   -8.35691e+04    0.246069    0.200000    0.189233    0.280000    0.400000    0.321227    0.289971
     59150   -8.26966e+04    0.244460    0.186667    0.188967    0.320000    0.200000    0.323480    0.291211
     59175   -8.20852e+04    0.243131    0.186667    0.187820    0.400000    0.400000    0.323880    0.293291
     59200   -8.11245e+04    0.243376    0.213333    0.186600    0.200000    0.360000    0.322760    0.292616
     59225   -8.12354e+04    0.244402    0.213333    0.189140    0.280000    0.400000    0.321080    0.292278
     59250   -8.07512e+04    0.243704    0.133333    0.187333    0.120000    0.240000    0.323220    0.293896
     59275   -8.14261e+04    0.244356    0.200000    0.188240    0.320000    0.120000    0.320933    0.292907
     59300   -8.07585e+04    0.243518    0.213333    0.189220    0.200000    0.440000    0.323413    0.293042
     59325   -8.18060e+04    0.243602    0.186667    0.188200    0.200000    0.440000    0.322587    0.292827
     59350   -8.24099e+04    0.244620    0.160000    0.189713    0.240000    0.320000    0.322287    0.291018
     59375   -8.15152e+04    0.244084    0.120000    0.189867    0.440000    0.280000    0.322413    0.292856
     59400   -8.21573e+04    0.242951    0.253333    0.186953    0.480000    0.320000    0.323793    0.292204
     59425   -8.17354e+04    0.241247    0.146667    0.185487    0.240000    0.400000    0.323100    0.293604
     59450   -8.16624e+04    0.242956    0.186667    0.187680    0.280000    0.120000    0.322840    0.292016
     59475   -8.19543e+04    0.243453    0.253333    0.187340    0.320000    0.320000    0.320833    0.292458
     59500   -8.20768e+04    0.244047    0.186667    0.188907    0.240000    0.160000    0.320720    0.292004
     59525   -8.24866e+04    0.243376    0.146667    0.187973    0.320000    0.280000    0.325740    0.292227
     59550   -8.19795e+04    0.242987    0.133333    0.185840    0.040000    0.200000    0.322307    0.291898
     59575   -8.27990e+04    0.243600    0.200000    0.188593    0.280000    0.320000    0.324213    0.291827
     59600   -8.20822e+04    0.241662    0.120000    0.185360    0.320000    0.400000    0.323093    0.292776
     59625   -8.08551e+04    0.240576    0.213333    0.185293    0.440000    0.560000    0.321760    0.291604
     59650   -8.17973e+04    0.239411    0.160000    0.183293    0.320000    0.560000    0.320387    0.292689
     59675   -8.25709e+04    0.240909    0.160000    0.185480    0.320000    0.240000    0.320880    0.291473
     59700   -8.23790e+04    0.240640    0.200000    0.186307    0.200000    0.440000    0.322367    0.290536
     59725   -8.19938e+04    0.240242    0.186667    0.186207    0.400000    0.240000    0.323020    0.291689
     59750   -8.22185e+04    0.240758    0.106667    0.186087    0.240000    0.440000    0.322607    0.291978
     59775   -8.13194e+04    0.240347    0.160000    0.183287    0.160000    0.160000    0.323460    0.292284
     59800   -8.14915e+04    0.241360    0.200000    0.185027    0.440000    0.360000    0.322147    0.291316
     59825   -8.14903e+04    0.241100    0.186667    0.185080    0.320000    0.320000    0.323613    0.293158
     59850   -8.20464e+04    0.241438    0.133333    0.184600    0.400000    0.320000    0.322847    0.293156
     59875   -8.21408e+04    0.242207    0.106667    0.183860    0.120000    0.280000    0.323287    0.292878
     59900   -8.17382e+04    0.242380    0.133333    0.185687    0.240000    0.240000    0.323633    0.290840
     59925   -8.20791e+04    0.243429    0.200000    0.185827    0.240000    0.360000    0.323847    0.291876
     59950   -8.21786e+04    0.242424    0.080000    0.187607    0.280000    0.360000    0.320980    0.290820
     59975   -8.28283e+04    0.241678    0.120000    0.187653    0.400000    0.120000    0.322713    0.291007
     60000   -8.15744e+04    0.241678    0.160000    0.185267    0.320000    0.400000    0.324133    0.291753
     60025   -8.16128e+04    0.243351    0.146667    0.185407    0.200000    0.360000    0.324100    0.291331
     60050   -8.18269e+04    0.242213    0.293333    0.185653    0.280000    0.240000    0.320727    0.293200
     60075   -8.12297e+04    0.241811    0.173333    0.184847    0.320000    0.400000    0.322547    0.290518
     60100   -8.16797e+04    0.242402    0.120000    0.184467    0.320000    0.360000    0.324360    0.292429
     60125   -8.14227e+04    0.242151    0.146667    0.185207    0.120000    0.360000    0.319960    0.292442
     60150   -8.21275e+04    0.241591    0.173333    0.185273    0.160000    0.240000    0.323280    0.292276
     60175   -8.11467e+04    0.241471    0.186667    0.184567    0.240000    0.320000    0.321380    0.292878
     60200   -8.06263e+04    0.240278    0.240000    0.186087    0.200000    0.240000    0.324120    0.293009
     60225   -8.20901e+04    0.242800    0.160000    0.185087    0.280000    0.360000    0.322040    0.291998
