 iteration      beta_a      beta_b
    149725    0.691386    3.413276
    149750    0.674596    3.318542
    149775    0.683033    3.303368
    149800    0.686176    3.505494
    149825    0.667948    3.303558
    149850    0.685009    3.392662
    149875    0.674260    3.350509
    149900    0.684455    3.402587
    149925    0.684656    3.384286
    149950    0.686425    3.375221
    149975    0.691014    3.412060
    150000    0.680514    3.381179
