 iteration      beta_a      beta_b
    149725    0.480420    2.584644
    149750    0.492588    2.635276
    149775    0.488614    2.584869
    149800    0.491350    2.590542
    149825    0.495279    2.606272
    149850    0.487239    2.572144
    149875    0.493188    2.591548
    149900    0.488318    2.583126
    149925    0.488025    2.645486
    149950    0.488876    2.561909
    149975    0.481849    2.529233
    150000    0.484313    2.570907
