 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
     57100   -3.62682e+05    0.243010    0.160000    0.186787    0.200000    0.240000    0.322088    0.295346
     57125   -3.61582e+05    0.242828    0.146667    0.186356    0.520000    0.280000    0.323066    0.295508
     57150   -3.62058e+05    0.242840    0.213333    0.185783    0.280000    0.160000    0.321022    0.295466
     57175   -3.63023e+05    0.241919    0.160000    0.185041    0.280000    0.240000    0.321293    0.295512
     57200   -3.63054e+05    0.241773    0.186667    0.185634    0.240000    0.280000    0.321628    0.295356
     57225   -3.64437e+05    0.243039    0.120000    0.184803    0.360000    0.360000    0.322297    0.295240
     57250   -3.65129e+05    0.242563    0.186667    0.186518    0.320000    0.200000    0.321561    0.295027
     57275   -3.64513e+05    0.242894    0.160000    0.185557    0.160000    0.200000    0.322588    0.294710
     57300   -3.62263e+05    0.241744    0.173333    0.185844    0.280000    0.200000    0.321878    0.295381
     57325   -3.62239e+05    0.242239    0.106667    0.185646    0.320000    0.160000    0.319966    0.295751
     57350   -3.63355e+05    0.242019    0.093333    0.185768    0.240000    0.160000    0.321561    0.295552
     57375   -3.61862e+05    0.242006    0.160000    0.186122    0.080000    0.320000    0.320910    0.295733
     57400   -3.60584e+05    0.242211    0.160000    0.185573    0.160000    0.400000    0.321205    0.296549
     57425   -3.60298e+05    0.242484    0.186667    0.185307    0.280000    0.240000    0.321876    0.296349
     57450   -3.58203e+05    0.242811    0.226667    0.185256    0.360000    0.200000    0.321282    0.296278
     57475   -3.60070e+05    0.242187    0.066667    0.186084    0.280000    0.080000    0.321086    0.296013
     57500   -3.60893e+05    0.242807    0.200000    0.186439    0.240000    0.320000    0.322083    0.296073
     57525   -3.59232e+05    0.242505    0.120000    0.187129    0.200000    0.320000    0.322257    0.295656
     57550   -3.60176e+05    0.243570    0.133333    0.188512    0.320000    0.320000    0.322526    0.295938
     57575   -3.61164e+05    0.243349    0.106667    0.187886    0.200000    0.200000    0.320802    0.295970
     57600   -3.60214e+05    0.243564    0.093333    0.187570    0.240000    0.320000    0.322355    0.295411
     57625   -3.63136e+05    0.243010    0.093333    0.186828    0.240000    0.320000    0.321076    0.295340
     57650   -3.63096e+05    0.243217    0.133333    0.186850    0.280000    0.320000    0.321686    0.294810
     57675   -3.61319e+05    0.243198    0.200000    0.187778    0.320000    0.320000    0.322217    0.295646
     57700   -3.62055e+05    0.243062    0.186667    0.187106    0.320000    0.320000    0.322090    0.295765
     57725   -3.60818e+05    0.243259    0.200000    0.186366    0.560000    0.520000    0.321225    0.296102
     57750   -3.61922e+05    0.243376    0.146667    0.186258    0.240000    0.240000    0.321576    0.295562
     57775   -3.61078e+05    0.243328    0.120000    0.187215    0.240000    0.360000    0.321468    0.295475
     57800   -3.62537e+05    0.243398    0.120000    0.186589    0.120000    0.280000    0.322393    0.295626
     57825   -3.63448e+05    0.242824    0.186667    0.186890    0.320000    0.160000    0.320966    0.294956
     57850   -3.62151e+05    0.243499    0.160000    0.189129    0.320000    0.280000    0.321922    0.295793
     57875   -3.63532e+05    0.243862    0.106667    0.188075    0.240000    0.160000    0.321869    0.295647
     57900   -3.61559e+05    0.244283    0.106667    0.187181    0.280000    0.320000    0.321890    0.295838
     57925   -3.61890e+05    0.243968    0.080000    0.187487    0.320000    0.280000    0.321890    0.295992
     57950   -3.61215e+05    0.244144    0.293333    0.188081    0.360000    0.280000    0.321041    0.295154
     57975   -3.60441e+05    0.244386    0.133333    0.188535    0.280000    0.160000    0.322125    0.295880
     58000   -3.60092e+05    0.243718    0.120000    0.188604    0.200000    0.400000    0.321982    0.295926
     58025   -3.61703e+05    0.243236    0.240000    0.186873    0.200000    0.400000    0.321112    0.295144
     58050   -3.63216e+05    0.243030    0.133333    0.187399    0.520000    0.400000    0.323126    0.295276
     58075   -3.61622e+05    0.242911    0.146667    0.187166    0.280000    0.240000    0.321848    0.295321
     58100   -3.61918e+05    0.242915    0.093333    0.186350    0.320000    0.240000    0.322139    0.296136
     58125   -3.62029e+05    0.243241    0.080000    0.186779    0.320000    0.160000    0.321890    0.296394
     58150   -3.61627e+05    0.243343    0.173333    0.187223    0.200000    0.240000    0.322203    0.294959
     58175   -3.62420e+05    0.243235    0.240000    0.188004    0.240000    0.160000    0.321768    0.295494
     58200   -3.64162e+05    0.242700    0.146667    0.186873    0.360000    0.320000    0.321169    0.295420
     58225   -3.62634e+05    0.243112    0.146667    0.187356    0.200000    0.240000    0.321652    0.295019
     58250   -3.62960e+05    0.243895    0.173333    0.187820    0.360000    0.240000    0.320711    0.295341
     58275   -3.61622e+05    0.244458    0.160000    0.188158    0.200000    0.240000    0.322294    0.295242
     58300   -3.60916e+05    0.244097    0.120000    0.188467    0.360000    0.320000    0.320958    0.295592
     58325   -3.62372e+05    0.244001    0.120000    0.188152    0.280000    0.320000    0.321838    0.295484
     58350   -3.62915e+05    0.242401    0.186667    0.186777    0.200000    0.360000    0.321275    0.295411
     58375   -3.64360e+05    0.242976    0.253333    0.186469    0.280000    0.160000    0.321803    0.294489
     58400   -3.63306e+05    0.243351    0.080000    0.188016    0.400000    0.280000    0.321589    0.294894
     58425   -3.62891e+05    0.243361    0.146667    0.188476    0.240000    0.360000    0.322378    0.295494
     58450   -3.62092e+05    0.243728    0.080000    0.189051    0.360000    0.200000    0.322602    0.295867
     58475   -3.62129e+05    0.243992    0.173333    0.188630    0.560000    0.280000    0.321245    0.295631
     58500   -3.62888e+05    0.244915    0.186667    0.189830    0.160000    0.240000    0.321481    0.295604
     58525   -3.61710e+05    0.244578    0.160000    0.190081    0.360000    0.440000    0.321163    0.295385
     58550   -3.62493e+05    0.243837    0.106667    0.188815    0.240000    0.240000    0.321599    0.296324
     58575   -3.62067e+05    0.244343    0.093333    0.188774    0.360000    0.400000    0.321044    0.296221
     58600   -3.61276e+05    0.244003    0.186667    0.189656    0.240000    0.200000    0.321739    0.295247
     58625   -3.60484e+05    0.243773    0.186667    0.188586    0.360000    0.360000    0.321676    0.296111
     58650   -3.58144e+05    0.243697    0.173333    0.188609    0.240000    0.360000    0.321151    0.296014
     58675   -3.60781e+05    0.243564    0.093333    0.187524    0.280000    0.240000    0.321519    0.295888
     58700   -3.60965e+05    0.244214    0.160000    0.187946    0.360000    0.160000    0.321342    0.296175
     58725   -3.60895e+05    0.243849    0.120000    0.188647    0.320000    0.240000    0.321841    0.296025
     58750   -3.60662e+05    0.243375    0.093333    0.188512    0.360000    0.280000    0.320655    0.295538
     58775   -3.61600e+05    0.243161    0.186667    0.187921    0.280000    0.200000    0.322129    0.295677
     58800   -3.62065e+05    0.243692    0.146667    0.188914    0.360000    0.200000    0.321665    0.295765
     58825   -3.63775e+05    0.243716    0.133333    0.188112    0.240000    0.320000    0.321332    0.295499
     58850   -3.62760e+05    0.243809    0.160000    0.188136    0.280000    0.320000    0.321752    0.295247
     58875   -3.60813e+05    0.244403    0.200000    0.189149    0.280000    0.320000    0.321622    0.295297
     58900   -3.59636e+05    0.243524    0.093333    0.188391    0.200000    0.240000    0.322022    0.295407
     58925   -3.62518e+05    0.244851    0.200000    0.188471    0.320000    0.440000    0.322269    0.295873
     58950   -3.60126e+05    0.244967    0.146667    0.189428    0.440000    0.360000    0.321247    0.296056
     58975   -3.60432e+05    0.245309    0.053333    0.188979    0.480000    0.080000    0.321467    0.296313
     59000   -3.60563e+05    0.244739    0.200000    0.189351    0.240000    0.280000    0.321121    0.296054
     59025   -3.61226e+05    0.244713    0.093333    0.188153    0.240000    0.200000    0.321190    0.295713
     59050   -3.58739e+05    0.244273    0.226667    0.187663    0.120000    0.400000    0.321084    0.296297
     59075   -3.56959e+05    0.243885    0.173333    0.186937    0.400000    0.200000    0.321995    0.296838
     59100   -3.60354e+05    0.243640    0.186667    0.187108    0.280000    0.320000    0.321573    0.295764
     59125   -3.59285e+05    0.244697    0.146667    0.188118    0.200000    0.320000    0.320920    0.296034
     59150   -3.57625e+05    0.244314    0.173333    0.188284    0.280000    0.360000    0.322931    0.297322
     59175   -3.57096e+05    0.243569    0.133333    0.187722    0.280000    0.200000    0.322107    0.296567
     59200   -3.60528e+05    0.244543    0.200000    0.187084    0.240000    0.360000    0.321528    0.295992
     59225   -3.58928e+05    0.244288    0.160000    0.187259    0.320000    0.480000    0.322933    0.296249
     59250   -3.58090e+05    0.244065    0.146667    0.186283    0.440000    0.320000    0.321813    0.296541
     59275   -3.57880e+05    0.243657    0.186667    0.186398    0.200000    0.360000    0.322295    0.296560
     59300   -3.58628e+05    0.243885    0.146667    0.187162    0.320000    0.360000    0.321912    0.296620
     59325   -3.59616e+05    0.243622    0.146667    0.187599    0.320000    0.280000    0.322234    0.296488
     59350   -3.59612e+05    0.243401    0.120000    0.187005    0.360000    0.320000    0.321220    0.296293
     59375   -3.59891e+05    0.244007    0.226667    0.186162    0.320000    0.320000    0.321899    0.296760
     59400   -3.58173e+05    0.243076    0.186667    0.185771    0.400000    0.120000    0.321269    0.296483
     59425   -3.59545e+05    0.243313    0.173333    0.185630    0.320000    0.400000    0.321791    0.295839
     59450   -3.58626e+05    0.242922    0.133333    0.186531    0.360000    0.480000    0.321212    0.296298
     59475   -3.58922e+05    0.244261    0.146667    0.188656    0.240000    0.320000    0.320406    0.296208
     59500   -3.59170e+05    0.244620    0.173333    0.187670    0.360000    0.120000    0.321757    0.296373
     59525   -3.56851e+05    0.243588    0.266667    0.188347    0.400000    0.360000    0.321574    0.296928
     59550   -3.57490e+05    0.243576    0.213333    0.187032    0.280000    0.400000    0.321998    0.296419
     59575   -3.59116e+05    0.242428    0.173333    0.186501    0.400000    0.320000    0.321537    0.296987
     59600   -3.57465e+05    0.243028    0.173333    0.186087    0.160000    0.320000    0.322107    0.296197
     59625   -3.59698e+05    0.243433    0.146667    0.187326    0.560000    0.280000    0.320752    0.296717
     59650   -3.58149e+05    0.243763    0.146667    0.187341    0.320000    0.360000    0.322499    0.295932
     59675   -3.57764e+05    0.243466    0.133333    0.186833    0.240000    0.280000    0.321598    0.297163
     59700   -3.59592e+05    0.244128    0.280000    0.187520    0.280000    0.400000    0.320842    0.296352
     59725   -3.60513e+05    0.242932    0.173333    0.186308    0.160000    0.320000    0.321445    0.296597
     59750   -3.58474e+05    0.243402    0.120000    0.186677    0.200000    0.240000    0.321411    0.296107
     59775   -3.61410e+05    0.243238    0.173333    0.185640    0.160000    0.280000    0.320476    0.296463
     59800   -3.61392e+05    0.242522    0.133333    0.185472    0.400000    0.320000    0.321686    0.295495
     59825   -3.61088e+05    0.242673    0.133333    0.184629    0.360000    0.280000    0.322286    0.295629
     59850   -3.61538e+05    0.242538    0.253333    0.185294    0.160000    0.360000    0.323286    0.295591
     59875   -3.58949e+05    0.243419    0.160000    0.186052    0.200000    0.240000    0.322809    0.296085
     59900   -3.60282e+05    0.243436    0.226667    0.187321    0.480000    0.240000    0.321677    0.295450
     59925   -3.59970e+05    0.244109    0.173333    0.187336    0.280000    0.360000    0.321586    0.296552
     59950   -3.60512e+05    0.243099    0.226667    0.186768    0.160000    0.240000    0.321633    0.296307
     59975   -3.62531e+05    0.243230    0.066667    0.186266    0.400000    0.200000    0.321364    0.295195
     60000   -3.63092e+05    0.243501    0.160000    0.186066    0.280000    0.400000    0.322244    0.295326
     60025   -3.62885e+05    0.243107    0.120000    0.185669    0.240000    0.280000    0.322269    0.295778
     60050   -3.62578e+05    0.242830    0.133333    0.185725    0.200000    0.280000    0.321777    0.295098
     60075   -3.62333e+05    0.242143    0.093333    0.186096    0.440000    0.120000    0.321970    0.295886
     60100   -3.59788e+05    0.242435    0.146667    0.185169    0.440000    0.160000    0.321982    0.296382
     60125   -3.61076e+05    0.242525    0.200000    0.185229    0.320000    0.360000    0.321381    0.296325
     60150   -3.60688e+05    0.241870    0.133333    0.184322    0.320000    0.360000    0.321776    0.295775
     60175   -3.61567e+05    0.241340    0.200000    0.184063    0.320000    0.160000    0.321229    0.296212
     60200   -3.61731e+05    0.241519    0.133333    0.184877    0.440000    0.360000    0.323203    0.295449
     60225   -3.62138e+05    0.241523    0.133333    0.184226    0.240000    0.120000    0.321796    0.295769
